text,media,label
"Jakarta (ANTARA) - Liga Spanyol telah memasuki pekan ke-14 mulai hari Sabtu dini hari dan berakhir hingga Senin dini hari WIB.Sebanyak sepuluh pertandingan bakal kembali tersaji di pekan kali ini, usai pada pekan sebelumnya terdapat sejumlah pertandingan yang ditunda imbas banjir yang menimpa kota Valencia.Pemuncak klasemen sementara, Barcelona akan bertamu ke markas Celta Vigo di Estadio Balaidos, Vigo, Minggu pukul 03.00 WIB.El Barca dalam ambisi untuk mengamankan tiga poin penuh usai dalam pertandingan terakhir harus mengakui ketangguhan Real Sociedad.Robert Lewandowski dan kawan-kawan, yang kini mengoleksi 33 poin tentu tak ingin selisih enam poin di klasemen saat ini dikejar oleh Real Madrid di peringkat kedua yang mengamankan total 27 poin.Meski demikian, Celta Vigo kerap tampil merepotkan ketika berstatus sebagai tuan rumah saat menjamu Barcelona.Baca juga:Flick: Barcelona harus semakin kuat dan naikkan levelTercatat dalam lima kali lawatan ke Estadio Balaidos, Blaugrana hanya mampu mengamankan sekali kemenangan tepatnya pada musim 2024.Selain itu faktor tak hadirnya sejumlah pemain dari tim asuhan Hansi Flick tersebut tentu akan mempengaruhi kepercayaan diri dari Celta Vigo untuk mengamankan poin penuh.Barcelona terbang ke kota Vigo dipastikan tak diperkuat oleh Marc Andre Ter Stegen, Ronald Araujo, Andreas Christensen, Marc Bernal dan Ansu Fati. Selain itu terdapat Eric Garcia, Ferran Torres dan Lamine Yamal yang masih diragukan untuk tampil membela Blaugrana.Di pertandingan lainnya, Real Madrid bakal berjumpa tuan rumah Leganes pada pertandingan yang berlangsung di Estadio Municipal de Butarque, Leganes, Senin pukul 00.30 WIB.Los Blancos bertandang dengan membawa skuad pincang usai Rodrygo dan Eder Militao menambah daftar pemain cedera di El Real yang telah dihuni oleh David Alaba, Dani Carvajal, Lucas Vazquez, Aurelien Tchouameni dan Thibaut Courtois.Meski demikian, Leganes yang berstatus sebagai tuan rumah juga tidak dalam kondisi yang tampil konsisten usai hanya meraup dua kali kemenangan, satu seri dan dua kali kekalahan dalam lima pertandingan terakhir Liga Spanyol.Baca juga:Klasemen Liga Spanyol: Real Madrid pangkas jarak dari BarcelonaSelanjutnya:Jadwal pertandingan12Tampilkan SemuaPewarta: Fajar SatriyoEditor: Junaydi SuswantoCopyright © ANTARA 2024",antara.news,liga_spanyol
"Jakarta (ANTARA) - Barcelona berencana kembali ke markas utama Stadion Camp Nou di Barcelona  pertengahan Februari mendatang.Barcelona yang tengah merenovasi besar-besaran Camp Nou masih belum dapat kembali bermarkas di sana karena pengerjannya mundur rencana semua akhir tahun ini.""Klub raksasa Spanyol itu merilis pernyataan yang mengatakan pertandingan kandang La Liga melawan Valencia dan Alaves, yang dijadwalkan pada 26 Januari dan 2 Februari masing-masing, akan dimainkan di stadion Olimpiade Montjuic markas sementara mereka saat ini,"" lapor  AFP pada Kamis.Barcelona mengikuti aturan UEFA, yang mencegah klub mengubah stadion selama fase pembukaan Liga Champions musim ini dan akan mengalami ""kesulitan logistik dan biaya tambahan"" jika mereka tetap membuka dua stadion sebagai markas utama pada saat yang sama.Camp Nou kini diproyeksikan menjadi tuan rumah pertandingan Liga Spanyol ketika Barcelona berstatus tuan rumah  melawan Rayo Vallecano pada 16 Februari.Baca juga:Klasemen Liga Spanyol: Real Madrid pangkas jarak dari BarcelonaDalam keterangan tertulisnya, Barcelona mengatakan bulan lalu berusaha kembali ke Camp Nou akhir 2024 dengan kapasitas awal 62.000 penonton.Blaugrana sedang memperluas stadion yang direncanakan selesai musim panas 2026 dengan kapasitas 105.000 penonton, ketika proyek yang dijuluki ""Espai Barca"" itu akan selesai dan atap stadion dipasang.Pengerjaan Camp Nou dimulai Juni 2023 tetapi diperlambat karena masalah n izin dan keluhan kondisi kerja.Akibatnya El Barca meminta memperpanjang kontrak mereka untuk menggunakan Stadion Olimpiade Montjuic, Barcelona, hingga 31 Maret 2025, sebagai langkah pencegahan apabila stadion kembali telat rampung dari rencana awal.Baca juga:Barcelona telan kekalahan 0-1 di markas Real SociedadPewarta: Fajar SatriyoEditor: Jafar M SidikCopyright © ANTARA 2024",antara.news,liga_spanyol
"Jakarta (ANTARA) - Pemain sayap BarcelonaAnsu Fatiharus menepi empat pekan setelah ia menderita cedera otot paha belakang, demikian diumumkan klub Katalan itu melalui laman resminya.Pemain internasional Spanyol berusia 22 tahun itu mengalami sejumlah cedera dalam beberapa tahun terakhir, sejak namanya mulai menonjol sebagai salah satu pemain muda pada 2019.INJURY NEWS | Ansu Fati suffered suffered a right hamstring injury at training on Wednesday morning. He will be out for approximately four weeks.pic.twitter.com/7dC4lzwqAv— FC Barcelona (@FCBarcelona)November 13, 2024“Ansu Fati mengalami cedera otot (pada hamstring kanannya) saat berlatih pada Rabu. Ia diperkirakan akan absen sekitar empat pekan,” demikian pernyataan pemuncak klasemen Liga Spanyol Barcelona.Fati diperkirakan akan absen saat Barcelona memainkan pertandingan Liga Champions melawan tim Prancis, Brest, pada 26 November. Ia juga masih harus menepi pada pertandingan-pertandingan Liga Spanyol saat Barca bertemu Celta Vigo, Las Palmas, Mallorca, dan Real Betis.Pemain sayap Lamine Yamal, yang memecahkan rekor Fati sebagai pemain termuda yang bermain untuk Barcelona sekaligus pencetak gol termuda klub Katalan itu, juga masih harus absen sekira tiga pekan karena cedera pergelangan kaki.Penyerang veteran Barcelona Robert Lewandowski mengalami cedera punggung, sedangkan kiper Marc-Andre Ter Stegen, Andreas Christensen, dan Ronald Araujo juga masih harus absen akibat cedera.Baca juga:Lewandowski dan Yamal absen sepekan karena cederaBaca juga:Ansu Fati bahagia perpanjang kontrak bersama BarcelonaPewarta: A Rauf Andar AdipatiEditor: Junaydi SuswantoCopyright © ANTARA 2024",antara.news,liga_spanyol
"Jakarta (ANTARA) - Venezia harus puas membawa satu poin dari saat melawat ke markas Parma dengan laga berakhir 1-1 dalam giornata ke-21 Serie A 2024/25 di Stadion Ennio Tardini, Minggu (19/1) malam WIB.Dua gol dalam pertandingan dicetak melalui tendangan penalti. Venezia unggul lebih dulu melalui gol Joel Pohjanpalo, dan dibalas oleh Parma lewat gol Hernani.Hasil imbang ini membawa Venezia tetap berada di urutan ke-19 Serie A dengan 15 poin. Parma di tempat ke-15 dengan 20 poin, demikian yang dilansir laman resmi Liga Italia.Jay Idzes tampil sebagai starter dalam formasi 3-5-2. Bek berusia 24 tahun tersebut tampil penuh dalam pertandingan ini.Baca juga:Jay Idzes kembali tampil penuh ketika Venezia ditahan imbang EmpoliVenezia mendapat hadiah penalti pada menit ke-20. John Yeboah dijatuhkan Mandela Keita di kotak terlarang.Joel Pohjanpalo maju sebagai eksekutor penalti Venezia dan sukses mencetak gol dan membawa timnya unggul 1-0 hingga turun minumDi babak kedua, giliran Parma yang mendapatkan hadiah penalti pada menit ke-56 setelah Drissa Camara dijatuhkan Antonio Candela di kotak terlarang Venezia.Hernani yang maju sebagai algojo penalti Parma dan sukses menyarangkan gol. Skor berubah 1-1.Baca juga:Klasemen Liga Italia: Fiorentina gagal naik ke peringkat limaVenezia mencetak gol keduanya pada menit ke-78. Gaetano Oristanio menaklukkan kiper Zion Suzuki dengan bola sepakan mendatarnya.Namun, gol Oristanio dianulir Video Assistant Referee akibat offside dalam proses terjadinya gol. Skor tetap 1-1 dan bertahan hingga pertandingan berakhir.Susunan PemainParma:Zion Suzuki; Enrico Del Prato, Alesandro Vogliancco, Lautaro Valenti, Emanuele Valeri; Simon Sohm, Mandela Keita; Pontus Almqvist, Hernani, Valentin Mihalla; Matteo Cacellieri.Venezia:Filip Stankovic; Ridgeciano Haps, Jay Idzes, Antonio Candela; Gianluca Busio, Issa Doumbia, Hans Caviglia, Mikael Ellertsson, Bjarki Bjarkason; Joel Pohjanpalo, John Yeboah.Baca juga:Pelatih Venezia minta Jay Idzes dan kawan-kawan lebih tajamPewarta: Hendri Sukma IndrawanEditor: Junaydi SuswantoCopyright © ANTARA 2025",antara.news,liga_italia
"Jakarta (ANTARA) - Napoli nyaman di puncak klasemen setelah mengalahkan Atalanta dengan 3-2 di Stadion Atleti Azzurri d'Italia, sedangkan Juventus menekuk AC Milan sampai Minggu dini hari WIB tadi.Tiga gol Napoli masing-masing dicetak oleh Matteo Politano, Scott McTominay, dan Romelu Lukaku. Atalanta hanya bisa membalas lewat gol Mateo Retegui dan Ademola Lookman.Hasil ini membuat skuad asuhan Antonio Conte kokoh di puncak klasemen dengan 50 poin, terpaut enam poin dari Inter Milan di bawahnya.Baca juga:Napoli kukuh di puncak klasemen usai kalahkan Atalanta 3-2Sedangkan kekalahan ini membuat Atalanta gagal menggeser posisi Inter Milan, dengan menduduki  urutan tiga dengan 43 poin, demikian laman Liga Italia.Juventus menekuk tamunya AC Milan 2-0 di Stadion Allianz berkat gol Samuel Mbangula dan Timothy Weah.Juve naik ke posisi keempat dengan koleksi 37 poin dari 21 pertandingan, sedangkan Milan pada posisi delapan dengan 31 poin dari 20 pertandingan.Baca juga:Juventus pecundangi AC Milan dua gol tanpa balasHasil dan klasemen Liga Italia 2024/25 pekan ke-21:Sabtu, 18 JanuariAS Roma 3-1 GenoaBologna 3-1 MonzaMinggu, 19 JanuariJuventus 2-0 AC MilanAtalanta 2-3 NapoliNoKlubMainMenangSeriKalahPoin1Napoli211623502Inter Milan191351443Atalanta211344434Juventus218130375Lazio201136366Bologna20893337Fiorentina19955328AC Milan20875319AS Roma217682710Udinese207582611Genoa215882312Torino205782213Lecce2155102014Empoli204882015Parma204791916Como204791917Verona2061131918Cagliari2046101819Venezia2035121420Monza21271213Pewarta: Hendri Sukma IndrawanEditor: Jafar M SidikCopyright © ANTARA 2025",antara.news,liga_italia
"Jakarta (ANTARA) - Napoli meraih poin penuh saat melawat ke markas Atalanta dengan skor 3-2 dalam lanjutan Serie A 2024/25 pekan ke-21 yang berlangsung di Stadion Atleti Azzurri d'Italia pada Minggu dini hari WIB.Tiga gol Napoli masing-masing dicetak oleh Matteo Politano, Scott McTominay, dan Romelu Lukaku. Atalanta hanya bisa membalas lewat gol Mateo Retegui dan Ademola Lookman.Hasil ini membuat skuad asuhan Antonio Conte kukuh di puncak klasemen dengan 50 poin, terpaut enam poin dari Inter Milan di bawahnya.Sedangkan kekalahan ini membuat Atalanta gagal menggeser posisi Inter Milan. La Dea, julukan Atalanta, saat ini berada di urutan tiga dengan 43 poin, demikian yang dilansir laman resmi Liga Italia.Baca juga:Napoli dirumorkan bidik Garnacho untuk gantikan KvaratskeliaBaca juga:Juventus pecundangi AC Milan dua gol tanpa balasAtalanta unggul lebih dulu pada menit ke-16 melalui tembakan Mateo Retegui di dalam kotak penalti untuk membuat skor menjadi 1-0.Napoli membalas sepuluh menit kemudian lewat tendangan voli Politano dari jarak dekat. Kedudukan menjadi 1-1.Scott McTominay membawa Napoli balik memimpin pada menit ke-40. Frank Zambo menusuk dari sisi kiri dan melepaskan umpan silang ke depan gawang yang dituntaskan oleh ScottMcTominay. Napoli unggul 2-1.Atalanta baru bisa menyamakan skor 2-2 di babak kedua, tepatnya pada menit ke-55. Ademola Lookman berhasil mencocor bola di kotak penalti meski ada diganggu beberapa pemain lawan.Napoli kembali memimpin 3-2 pada menit ke-78. Romelu Lukaku mencetak gol lewat sundulan dengan memanfaatkan umpan silang dari Anguissa.Skor tersebut berhasil dipertahankan Napoli sampai laga tuntas. Partenopei membawa pulang tiga poin dari markas Atalanta.Baca juga:Bologna masuk enam besar setelah kalahkan Monza 3-1Baca juga:AS Roma naik satu peringkat setelah tekuk Genoa 3-1Pewarta: Hendri Sukma IndrawanEditor: Gilang GaliarthaCopyright © ANTARA 2025",antara.news,liga_italia
"Jakarta (ANTARA) - Juventus mempecundangi tamunya AC Milan dengan kemenangan 2-0, pada pertandingan Liga Italia di Stadion Allianz, Turin, Minggu dini hari WIB.Kedua gol kemenangan Bianconerri tersebut dibukukan oleh Samuel Mbangula pada menit ke-59, dan pemain pengganti Timothy Weah pada menit ke-64.Kesuksesan Juve memenangi laga bertajuk Derby d’Italia itu mendongkrak mereka naik ke posisi keempat di klasemen sementara, dengan koleksi 37 poin dari 21 pertandingan. Sedangkan Milan tertahan di posisi kedelapan dengan 31 poin dari 20 pertandingan yang sudah dimainkan.Bagi Juve, kemenangan itu juga seolah menjadi balas dendam mereka setelah dikalahkan Milan 1-2 pada semifinal Piala Super Italia pekan lalu.Baca juga:Bologna masuk enam besar setelah kalahkan Monza 3-1Baca juga:AS Roma naik satu peringkat setelah tekuk Genoa 3-1Juve mengancam sejak awal melalui upaya Mbangula dan Teun Koopmeiners yang masih membentur mistar gawang Milan. Kiper Milan Mike Maignan juga harus bekerja keras untuk menggagalkan Kenan Yildiz mengintersep bola operan ke belakang.Milan hampir mengejutkan Juve dari situasi tendangan sudut. Bola yang ditendang Tijjani Reijnders disambut Theo Hernandez yang tidak terkawal, sebelum penyelesaiannya terdefleksi Manuel Locatelli.Maignan kembali harus menggagalkan peluang Juve saat ia menepis sepakan Yildiz. Di sisi lain lapangan, Federico Gatti masih mampu menahan sundulan Hernandez yang menyambut umpan silang Rafael Leao.Pada awal babak kedua, Maignan lagi-lagi menjadi penyelamat Milan. Ia menggunakan dadanya untuk menahan sepakan pemain pengganti Weah, kemudian mencegah upaya Koopmeniers menyambar bola pantul.Namun ketangguhan Maignan mencapai batasnya pada menit ke-59. Diawali bola sodoran Nico Gonzalez kepada Mbangula di sisi kanan pertahanan Milan, Mbangula kemudian melepaskan sepakan yang awalnya ditujukan ke arah tiang jauh, tetapi bola terdefleksi Emeron Royal untuk mengecoh Maignan dan bersarang ke gawang Milan. 1-0 untuk Juve.Beberapa saat kemudian, Khephren Thuram memenangi duel di lapangan tengah, dan mengirimkannya kepada Weah. Weah berhasil menangani adangan Fikayo Tomori sebelum menyelesaikan peluang dengan sepakan yang gagal diantisipasi Maignan.Milan kesulitan untuk mampu bangkit. Dua peluang terbaik mereka pada sisa waktu pertandingan adalah dari tendangan bebas melebar Hernandez dan sundulan pemain pengganti Francesco Camarda yang tidak tepat sasaran.Daftar susunan pemain:Juventus: Michele Di Gregorio, Weston McKennies, Federico Gatti, Pierre Kalulu, A Cambiasso, Manuel Locatelli, Khpehren Thuram (Nicolo Fagioli 83’), Kenan Yildiz (Timothy Weah 46’), Teun Koopmeiners (Douglas Luiz 75’), Samuel Mbangula (Vasilije Adzic 90), Nico Gonzalez (Dusan Vlahovic 83’)Pelatih: Thiago MottaAC Milan: Mike Maignan, Emerson Royal (Francesco Camarda 74’), Fikayo Tomori, Matteo Gabbia, Theo Hernandez, Ismael Bennacer (Alejandro Jimenez 63’), Yousouf Fofana, Yunus Musah, Tijjani Reijnders (Filippo Terraciano, Rafael Leao, Tammy Abraham (Luka Jovic 80’)Pelatih: Sergio ConceicaoBaca juga:Napoli dirumorkan bidik Garnacho untuk gantikan KvaratskeliaBaca juga:Inzaghi apresiasi penampilan Inter Milan meski ditahan imbang BolognaPewarta: A Rauf Andar AdipatiEditor: Gilang GaliarthaCopyright © ANTARA 2025",antara.news,liga_italia
"Jakarta (ANTARA) - Bologna mulai masuk ke enam besar klasemen sementara Liga Italia setelah memenangkan laga melawan Monza di Stadion Renato Dall'Ara, Sabtu, dengan skor 3-1.Pada pertandingan ini, tim tamu unggul cepat melalui Daniel Maldini pada menit keempat. Gol ini terjadi setelah Monza dengan baik memanfaatkan situasi serangan balik cepat.Bologna tak menunggu lama untuk mencetak gol, bahkan membalikkan keadaan. Gol Santiago Castro pada menit ke-22 yang memanfaatkan umpan Riccardo Orsolini, mengawali kebangkitan tim tuan rumah. Mereka kemudian mencetak gol kedua pada menit ke-34 melalui gol Jens Odgaard.Pada menit ke-45, tendangan kaki kiri Benjamin Dominguez hampir menutup tim penampilan tuan rumah dengan gol ketiga. Namun, masih diselamatkan oleh kiper Monza Stefano Turati.Memasuki babak kedua, Orsolini memperlebar keunggulan Bologna pada menit ke-69. Skor berubah menjadi 3-1.Anak-anak asuh Vincenzo Italiano hampir menambah keunggulan pada menit-menit terakhir. Pada menit ke-88, tembakan Thijs Dallinga masih ditepis oleh Turati.Beberapa detik kemudian, Turati tak sanggup menyelamatkan tendangan Lorenzo De Silversti. Namun, beruntung masih digagalkan tiang gawang.Baca juga:AS Roma naik satu peringkat setelah tekuk Genoa 3-1Baca juga:Napoli dirumorkan bidik Garnacho untuk gantikan KvaratskeliaKemenangan ini merupakan kemenangan pertama Bologna di 2025 yang juga menjadi tiga poin kedelapan dari 20 pertandingan di Liga Italia. Mereka pun naik ke posisi keenam dengan 33 poin.Selain itu, kemenangan ini membuktikan dominasi Bologna atas Monza musim ini yang menang tiga kali dari tiga pertemuan.Sementara itu, kekalahan ini adalah kekalahan ke-12 Monza musim ini dan membuat mereka tak beranjak dari juru kunci dengan 13 poin dari 21 pertandingan.Pada laga selanjutnya, Rossoblu, julukan Bologna, akan kembali berlaga di kandang pada lanjutan Liga Champions melawan Borussia Dortmund pada 22 Januari.Setelah menghadapi Dortmund, empat hari kemudian mereka akan n tandang melawan Empoli dalam lanjutan Liga Italia pada 26 Januari. Sedangkan Monza, tim berjuluk I Biranzoli itu melakoni laga selanjutnya melawan Genoa pada 28 Januari dalam lanjutan Liga Italia.Berikut susunan pemain kedua tim:Bologna: Ravaglia, Posch, Beukema, Lucumi, Miranda, Ferguson, Freuler, Orsolini, Jens Odgaard, Dominguez, Santiago CastroPelatih: Vincenzo ItalianoMonza: Stefano Turati, Kyriakopoulos, Carboni, Izzo, D'Ambrosio, Akpa Akpro, Bianco, Bondo, Ciurria, Daniel Maldini, DuricPelatih: Salvatore Bocchetti.Baca juga:Inzaghi apresiasi penampilan Inter Milan meski ditahan imbang BolognaBaca juga:Klasemen Liga Italia: Inter Milan pangkas jarak dengan NapoliPewarta: Zaro Ezza SyachniarEditor: Gilang GaliarthaCopyright © ANTARA 2025",antara.news,liga_italia
"Jakarta (ANTARA) - AS Roma naik satu peringkat di klasemen Liga Italia setelah menekuk Genoa 3-1 di Stadion Olimpico, Roma, Sabtu dini hari WIB.AS Roma naik ke peringkat sembilan dengan 27 poin dari 21 pertandingan, sedangkan Genoa tertahan di posisi 11 dengan 23 poin, demikian catatan Serie A.Ketiga gol Roma dicetak Artem Dovbyk, Stephan El Shaarawy dan gol bunuh diri Nicola Leali, sedangkan Genoa melalui Patrizio Masini.AS Roma unggul dibanding Genoa dengan 53 persen penguasaan bola dan membuat 16 peluang yang tujuh di antaranya tepat sasaran.Skuad asuhan Claudio Ranieri unggul lebih dahulu pada menit ke-25 lewat gol Artem Dovbyk yang memanfaatkan bola rebound.Baca juga:Napoli dirumorkan bidik Garnacho untuk gantikan KvaratskeliaGenoa menyamakan kedudukan pada menit ke-33 melalui tendangan Patrizio Masini yang mengubah skor menjadi 1-1.AS Roma memulihkan keunggulan pada menit 60 melalui gol Stephan El Shaarawy, sebelum kiper Genoa Nicola Leali melakukan gol bunuh diri yang mem buat kedudukan 3-1.Roma tetap memperagakan permainan menyerang dan beberapa kali mendapatkan peluang, namun hingga peluit panjang dibunyikan skor 3-1 untuk tuan rumah bertahan.AS Roma kemudian akan menghadapi Udinese pada Minggu pekan depan, sedangkan Genoa menjamu Monza dua hari setelahnya.Baca juga:Inzaghi apresiasi penampilan Inter Milan meski ditahan imbang BolognaPewarta: Aldi SultanEditor: Jafar M SidikCopyright © ANTARA 2025",antara.news,liga_italia
"Jakarta (ANTARA) - Khvicha Kvaratskhelia engucapkan salam perpisahan kepada Napoli dan suporter klub Italia itu setelah penyerang asal Georgia itu dipastikan pindah ke Paris Saint-Germain pada bursa musim dingin 2025.""Halo, sangat berat bagi saya untuk mengatakannya, tetapi sudah saatnya untuk mengucapkan perpisahan,"" kata pemain berusia 23 tahun tersebut dalam sebuah pesan video Instagram pada Jumat dini hari WIB.Kvaratskhelia terlihat berada di sebuah balkon sambil melihat pemandangan Teluk Napoli sebelum menyampaikan kalimat perpisahan kepada suporter klub.Kvaratskhelia menyebut Napoli telah memberikan banyak kenangan indah yang sangat dia syukuri.""Saya menjalani masa-masa yang luar biasa di sini, kita berbagi banyak kenangan dan emosi bersama. Napoli adalah rumah saya, tempat saya merasa bahagia berkat kalian semua.""""Sebuah kehormatan besar untuk bisa mengenakan jersey ini. Saya ingin mengucapkan terima kasih kepada semua orang yang bekerja di klub. Terima kasih kepada para pelatih, seluruh staf, rekan setim saya dan para suporter,"" lanjutnya.Kvaratskhelia juga terlihat mengunjungi Stadion Diego Armando Maradona untuk terakhir kalinya sebagi pemain Napoli. Dia ditemani Istri dan putranya saat mengunjungi stadion yang dinamai dari nama legenda Argentina itu.Baca juga:Napoli dirumorkan bidik Garnacho untuk gantikan Kvaratskelia""Saya tidak bisa pergi sebelum datang ke stadion istimewa ini karena Anda bisa merasakan betapa berartinya Diego (Maradona) bagi kota ini,"" jelasnya.""Dia sangat dikagumi di sini. Diego selalu ada di seluruh hati warga Napoli. Tempat ini punya energi dan kekuatan yang spesial.""Kvaratskhelia akan bergabung dengan Paris Saint-Germain, yang menurut pakar transfer Fabrizio Romano, bernilai 70 juta Euro (Rp1,17 triliun).Kedua tim sudah menyepakati paket tawaran tersebut sehingga Kvaratskhelia sudah mendapatkan lampu hijau dari PSG untuk pindah ke Paris.Kvaratskhelia bergabung dengan  Napoli pada 2022 dari klub Georgia Dinamo Batumi. Sejak itu, dia menjadi andalan I Partenopei dan mencatatkan 107 penampilan dalam semua kompetisi dengan mencetak 30 gol.Dia juga berhasil mempersembahkan gelar Serie A Napoli pada musim 2022/2023, yang mengakhiri puasa gelar 33 tahun sejak terakhir kali diraih melukakannya pada 1989/90 saat diperkuat Diego Maradona.Baca juga:Inzaghi apresiasi penampilan Inter Milan meski ditahan imbang BolognaPewarta: Hendri Sukma IndrawanEditor: Jafar M SidikCopyright © ANTARA 2025",antara.news,liga_italia
"Jakarta (ANTARA) - Napoli dirumorkan membidik penyerang Manchester United Alejandro Garnacho untuk menggantikan posisi penyerang Khvicha Kvaratskelia.Kvaratskelia semakin dekat dengan pintu keluar Stadion Armando Maradona untuk bergabung dengan Paris Saint Germain (PSG). Untuk menggantikan peran Kvara, tim yang bermarkas di kota Naples tersebut menargetkan Garnacho sebagai opsi utama untuk diboyong pada bursa transfer musim dingin ini.""Penyerang Manchester United Alejandro Garnacho adalah pilihan pertama Napoli untuk menggantikan Khvicha Khvaratskelia,"" tulis Sky Sports, Kamis.Napoli memprediksi biaya transfer Garnacho akan berkisar di angka 70 juta euro, yang merupakan jumlah uang yang sama diperoleh dari penjualan Khvara ke PSG.""Napoli berada di bawah kesan bahwa biayanya akan menjadi sekitar 70 juta euro untuk Garnacho - jumlah yang sama yang dibayarkan Paris Saint-Germain untuk Khvaratskelia,"" tulis Sky Sports.Namun, Setan Merah dikabarkan tidak akan melepas pemain timnas Argentina tersebut dengan harga murah, terlebih Garnacho merupakan pemain yang dipercaya akan bisa mengambil peran penting di dalam skuad.Baca juga:Inzaghi apresiasi penampilan Inter Milan meski ditahan imbang BolognaNamun Napoli tentu terus memantau situasi Garnacho dan berharap dapat mempertemukan sang penyerang untuk bereuni dengan mantan rekannya Scott McTominay yang telah lebih dulu dibajak ke Naples pada bursa transfer musim panas lalu.Garnacho memang sempat tak masuk ke dalam skuad Manchester United di era pelatih anyar Ruben Amorim karena alasan taktik. Namun pelatih Manchester United Ruben Amorim sempat memberikan komentar bahwa sang pemain memang dalam tahap penyesuaian strategi saat ini.""Dia (Garnacho) memiliki bakat. Dia perlu belajar bermain di posisi yang berbeda. Dia harus bermain lebih baik di dalam. Dia meningkat pesat memulihkan posisi (dia) ketika dia tidak memiliki bola,"" kata Ruben Amorim.""Dia menemukan cara terbaik untuk bermain dalam sistem ini. Dia membaik selama latihan. Dia memulai pertandingan terakhir,"" imbuh mantan pelatih Sporting Lisbon tersebut.Baca juga:Klasemen Liga Italia: Inter Milan pangkas jarak dengan NapoliBaca juga:Inter ditahan imbang Bologna dalam laga sarat drama empat golPewarta: Fajar SatriyoEditor: Eka Arifa RusqiyatiCopyright © ANTARA 2025",antara.news,liga_italia
"Jakarta (ANTARA) - Pelatih Inter Milan Simone Inzaghi tetap mengapresiasi penampilan timnya meski ditahan imbang Bologna 2-2 pada pekan tunda ke-19 Liga Italia di Stadion Giuseppe Meazza, Milan, Kamis dini hari WIB.Dikutip dari laman resmi klub, Kamis, Inzaghi menjelaskan jika timnya tampil cukup baik, terlebih mereka menghadapi lawan tangguh seperti Bologna.""Pujian untuk Bologna, kami tahu mereka menjadi tim yang sulit untuk dihadapi. Tim menghasilkan penampilan yang luar biasa malam ini,"" ungkap Inzaghi.Menurut Inzaghi, Inter Milan dapat membuat banyak peluang pada pertandingan ini setelah melalui periode yang sibuk, namun sayangnya mereka gagal memaksimalkan hal tersebut.Mantan pelatih Lazio tersebut menjelaskan anak-anak asuhnya tampil fokus pada pertandingan ini namun masih ada rasa penyesalan karena gagal mengamankan tiga poin.Baca juga:Inter ditahan imbang Bologna dalam laga sarat drama empat gol""Kami seharusnya berada di posisi yang lebih baik untuk mencetak gol kedua mereka, namun kemudian kami memiliki banyak peluang untuk mencetak gol ketiga,"" jelas Inzaghi.Secara keseluruhan, Inzaghi menilai ini menjadi pertandingan yang sangat melelahkan dan kebobolan dua gol pada laga ini, namun ia menilai seharusnya hal tersebut dapat diantisipasi.""Kita harus selalu fokus pada diri kita sendiri. Sebelum pertandingan malam ini, kami telah memenangkan enam pertandingan liga berturut-turut, dan kami harus terus meningkatkan performa kami. Kami harus memberikan lebih banyak pada musim ini karena setiap pertandingan di Serie A sangat sulit,"" pungkas Inzaghi.Hasil imbang ini membuat Inter Milan tetap berada di peringkat kedua klasemen sementara Liga Italia dengan 44 poin dari 19 pertandingan, berjarak tiga poin dari Napoli di posisi pertama.Baca juga:Klasemen Liga Italia: Inter Milan pangkas jarak dengan NapoliPewarta: Aldi SultanEditor: Junaydi SuswantoCopyright © ANTARA 2025",antara.news,liga_italia
"Jakarta (ANTARA) - Inter Milan memangkas jarak dengan Napoli menjadi tiga poin pada klasemen sementara Liga Italia meski hanya ditahan imbang Bologna dengan skor 2-2 di Stadion Giuseppe Meazza, Milan, Kamis.Skuad asuhan Simone Inzaghi kini menempati peringkat kedua dengan 44 poin dari 19 laga, berjarak tiga poin dari Napoli di posisi pertama yang sudah melakoni 20 pertandingan.Sementara itu peringkat ketiga masih ditempati oleh Atalanta dengan 43 poin dari 20 laga, lalu Lazio di posisi keempat dengan 36 poin dan Juventus di tempat kelima dengan 34 poin.Sementara itu, AC Milan naik ke peringkat tujuh klasemen sementara Liga Italia setelah mengalahkan Como dengan skor 2-1 pada pekan tunda ke-19 di Stadion Giuseppe Sinigaglia, Como, Rabu dini hari WIB.AC Milan kini menempati peringkat ketujuh klasemen sementara Liga Italia dengan 31 poin dari 19 pertandingan, terpaut lima poin saja dari empat besar.Posisi tiga terbawah klasemen sementara Liga Italia kini dihuni oleh Cagliari yang mengumpulkan 18 poin, Venezia dengan 14 poin dan Monza yang memiliki 13 poin.Berikut klasemen sementara Liga Italia, Kamis:NoTimMainSGPoin1Napoli2020472Inter Milan1931443Atalanta2023434Lazio206365Juventus2015346Fiorentina1912327AC Milan1910318Bologna194309Udinese20-52610AS Roma2022411Genoa20-102312Torino20-52213Lecce20-182014Empoli20-62015Parma20-101916Como20-111917Hellas Verona20-201918Cagliari20-141819Venezia20-151420Monza20-913Baca juga:Atalanta imbangi Juventus 1-1, Milan bekap Como 2-1Baca juga:Inter ditahan imbang Bologna dalam laga sarat drama empat golPewarta: Aldi SultanEditor: Junaydi SuswantoCopyright © ANTARA 2025",antara.news,liga_italia
